Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.9,9.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
1,12.7,6.8,4.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
2,11.6,9.8,4.1,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
3,14.8,8.7,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
4,7.8,5.8,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
5,13.9,9.9,5.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
6,7.1,2.8,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
7,18.2,9.5,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
8,22.3,4.2,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
9,13.8,9.7,1.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
10,8.3,1.8,1.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
11,1.0,0.5,4.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
12,1.0,0.9,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
13,8.7,8.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
14,14.3,0.9,8.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
15,4.4,1.8,5.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
16,10.5,5.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
17,14.6,1.5,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
18,11.3,7.9,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
19,15.9,7.8,3.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
20,14.1,6.2,5.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
21,4.1,3.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
22,8.4,4.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
23,8.2,5.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
24,13.8,6.0,4.6,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
25,10.1,5.6,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
26,23.4,8.4,5.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
27,14.0,7.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
28,1.0,4.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
29,5.0,5.4,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
30,10.0,1.7,2.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
31,24.0,2.5,9.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
32,11.7,9.3,1.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
33,4.9,8.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
34,24.0,0.9,9.7,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
35,15.1,5.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
36,18.7,8.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
37,15.3,2.3,8.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
38,9.5,0.2,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
39,12.1,4.5,4.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
40,13.6,6.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
41,21.2,3.8,7.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
42,3.5,0.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
43,14.9,4.8,2.7,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
44,23.8,4.4,8.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
45,24.0,7.9,7.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,11"
