Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.8,2.0,8.4,"1,2,3,4,5","1,3,4,5"
1,13.6,9.9,0.6000000000000001,"1,2,3,4,5","1,3,4,5"
2,9.5,6.3,0.7000000000000002,"1,2,3,4,5","1,3,4,5"
3,8.7,9.0,0.5,"1,2,3,4,5","1,3,4,5"
4,13.0,1.2,7.0,"1,2,3,4,5","1,3,4,5"
5,16.8,6.2,9.5,"1,2,3,4,5","1,3,4,5"
6,17.0,9.4,2.8,"1,2,3,4,5","1,3,4,5"
7,17.4,9.2,8.5,"1,2,3,4,5","1,3,4,5"
8,12.0,9.1,0.0,"1,2,3,4,5",
9,17.2,4.2,0.0,"1,2,3,4,5",
10,21.5,8.3,9.7,"1,2,3,4,5","1,3,4,5"
11,18.1,6.9,7.1,"1,2,3,4,5","1,3,4,5"
12,18.9,5.8,9.1,"1,2,3,4,5","1,3,4,5"
13,7.9,0.5,3.7,"1,2,3,4,5","1,3,4,5"
