,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,3.8,2.3,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
1,17.0,7.4,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
2,12.9,0.2,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
3,16.8,5.7,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
4,15.6,3.8,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
5,10.8,2.4,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
6,2.7,3.5,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
7,19.4,5.2,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
8,15.7,3.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
9,10.5,5.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
10,15.2,4.1,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
11,19.6,9.0,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
12,17.2,6.9,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
13,12.8,3.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
14,9.8,1.3,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
15,12.7,3.6,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
16,11.8,3.5,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
17,3.2,4.3,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
18,1.6,4.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
19,8.9,1.5,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
20,7.2,3.2,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
21,8.7,3.1,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,9,10,11,12,13,14,15,16,18,"
