Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.9,7.5,7.199999999999999,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
1,12.2,6.1,1.9,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
2,5.7,1.2,4.1,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
3,1.3,2.0,0.7000000000000002,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
4,7.2,1.0,3.2,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
5,19.4,2.6,7.800000000000001,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
6,1.0,1.2,3.0,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
7,24.0,8.9,9.1,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
8,7.0,0.8,4.6,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
9,9.0,2.0,4.5,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
10,21.4,7.4,5.9,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
11,22.9,8.9,9.2,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
12,19.6,4.7,9.0,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
13,15.8,9.4,8.9,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
14,18.9,7.6,7.6,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
15,9.8,0.8,3.5999999999999996,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
16,10.5,8.7,0.0,"1,2,3,4,5,6,7,8,9",
17,10.3,8.1,0.20000000000000018,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
18,12.2,0.4,7.4,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
19,14.7,6.5,2.3,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
20,19.0,3.7,4.1,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
21,17.8,5.2,6.1,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
22,17.3,0.8,6.300000000000001,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
23,5.5,3.3,0.0,"1,2,3,4,5,6,7,8,9",
24,3.1,3.5,7.300000000000001,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
25,2.9,2.5,0.0,"1,2,3,4,5,6,7,8,9",
26,15.2,6.3,8.1,"1,2,3,4,5,6,7,8,9","1,2,5,6,7,9"
