,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.7,7.0,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
1,18.1,8.9,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
2,21.1,5.7,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
3,5.3,7.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
4,24.0,8.7,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
5,12.7,5.3,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
6,9.2,8.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
7,21.5,9.4,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
8,17.0,7.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
9,17.3,3.7,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
10,6.4,3.9,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
11,7.1,4.3,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
12,19.5,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
13,13.6,2.4,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
14,2.3,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
15,23.6,3.6,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
16,3.8,0.1,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
17,2.3,1.6,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
18,9.5,3.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
19,18.9,6.4,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
20,1.0,1.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
21,12.2,3.4,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
22,1.0,0.8,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
23,13.3,6.1,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
24,11.7,8.4,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
25,24.0,7.8,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
26,18.5,5.0,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
27,7.2,3.2,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
28,6.5,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
29,11.4,7.0,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
30,19.4,3.6,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
31,15.9,5.6,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
32,4.8,4.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
33,11.9,1.4,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
34,15.0,4.9,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
35,23.9,9.0,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
36,13.2,2.3,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
37,15.2,6.2,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
38,17.0,9.1,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
39,10.0,6.0,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
40,6.1,3.7,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
41,12.5,5.6,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
42,9.8,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
43,10.9,6.6,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
44,17.9,7.3,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
45,4.5,1.5,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
46,20.0,5.0,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
47,14.7,4.6,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
48,4.3,1.5,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
49,1.0,0.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
50,24.0,7.3,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
51,1.0,1.2,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
52,24.0,9.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
53,8.6,3.3,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
54,24.0,9.9,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
55,13.1,1.9,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,7,9,10,11,12,13,14,"
