Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,20.2,8.0,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
1,15.7,7.4,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
2,14.2,3.4,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
3,8.6,3.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
4,12.5,1.0,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
5,15.4,6.0,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
6,14.6,2.6,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
7,13.6,2.5,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
8,16.1,0.2,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
9,7.6,9.0,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
10,15.0,8.4,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
11,11.2,0.3,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
12,15.1,3.2,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
13,9.1,0.1,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
14,18.9,2.4,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
15,17.1,5.0,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
16,8.9,4.3,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
17,17.3,4.4,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
18,17.1,3.3,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
19,14.4,3.8,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
20,23.0,5.2,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
21,14.5,3.5,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
22,10.6,1.7,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
23,24.0,5.8,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
24,22.1,4.8,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
25,12.8,4.3,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
26,20.6,4.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
27,15.3,4.4,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
28,14.9,3.3,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
29,20.9,7.5,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
30,18.0,8.7,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
31,13.6,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
32,7.0,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
33,16.2,7.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
34,8.2,9.2,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
35,3.6,0.2,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
36,3.1,1.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",
37,15.1,8.3,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
38,2.1,2.8,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
39,1.0,4.7,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","3,5,6,8,9,10,11,13,14,15,16,17,18,19"
