,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,3.7,5.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
1,12.4,2.6,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
2,16.1,4.2,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
3,18.8,9.8,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
4,16.9,5.6,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
5,11.8,4.1,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
6,18.7,2.3,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
7,8.4,3.3,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
8,20.2,6.8,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
9,14.5,5.9,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
10,9.7,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
11,12.5,2.1,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
12,9.7,4.8,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
13,10.7,0.2,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
14,19.9,7.7,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
15,11.6,2.0,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
16,18.8,8.8,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
17,13.9,1.7,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
18,24.0,8.4,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
19,3.4,6.8,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
20,6.7,2.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
21,9.7,8.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
22,16.4,3.1,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
23,14.5,9.2,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
24,14.4,7.0,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
25,5.6,4.0,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
26,23.5,8.9,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,10,11,"
