,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,20.0,8.2,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
1,13.4,9.4,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
2,23.5,6.2,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
3,6.2,1.9,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
4,24.0,5.0,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
5,18.2,3.0,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
6,10.1,8.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
7,9.1,7.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
8,15.3,7.6,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
9,24.0,8.8,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
10,12.9,4.2,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
11,24.0,8.7,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
12,19.5,5.7,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
13,1.1,5.9,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
14,24.0,6.6,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
15,24.0,2.4,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
16,23.4,9.8,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,7,8,10,11,13,14,15,16,17,18,"
