Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,10.9,4.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
1,7.9,3.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
2,24.0,0.3,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
3,12.8,5.4,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
4,24.0,8.4,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
5,23.1,7.8,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
6,20.9,9.2,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
7,1.0,3.8,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
8,10.8,0.4,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
9,11.9,7.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
10,5.6,1.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
11,15.8,3.7,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
12,24.0,8.8,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
13,5.8,3.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
14,22.7,5.8,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
15,11.7,4.1,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
16,15.8,0.8,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
17,21.8,6.7,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
18,17.4,3.0,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
19,11.3,8.6,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
20,7.2,5.2,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
21,24.0,9.7,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
22,6.6,2.5,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
23,9.1,5.2,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
24,8.1,5.9,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
25,8.9,3.0,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
26,18.4,6.7,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
27,1.7,0.4,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
28,20.3,9.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
29,9.9,5.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
30,6.4,6.3,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
31,23.8,3.2,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
32,13.7,8.7,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
33,20.6,8.3,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
34,24.0,7.9,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
35,11.5,5.1,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
36,17.4,6.3,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
37,24.0,8.0,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
38,14.9,8.7,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
39,9.6,0.1,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
40,7.7,1.9,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
41,9.7,3.5,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
42,13.5,6.3,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
43,20.6,9.4,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
44,20.8,8.1,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
45,23.0,2.6,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
46,6.0,1.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
47,15.4,8.6,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
48,1.0,2.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
49,24.0,9.7,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,5,6,8,10,11,12,13,14,15"
50,9.2,9.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
51,3.4,3.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
