Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.2,6.1,8.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
1,24.0,8.4,9.3,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
2,22.4,6.4,9.1,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
3,24.0,7.0,9.0,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
4,5.4,3.5,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
5,6.5,3.9,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
6,9.6,0.3,7.1,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
7,9.2,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
8,22.5,1.3,7.6,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
9,5.2,1.4,4.2,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
10,7.3,4.1,4.2,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
11,18.5,0.8,6.9,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
12,10.2,1.9,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
13,9.7,1.4,5.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
14,7.1,7.5,4.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
15,16.6,5.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
16,24.0,9.9,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
17,19.3,6.1,5.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
18,19.5,3.6,8.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
19,11.1,6.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
20,19.7,8.9,7.6,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
21,22.9,7.7,4.7,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
22,10.5,8.0,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
23,20.7,9.2,4.1,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
24,20.0,4.5,9.6,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
25,19.7,9.1,5.7,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
26,18.1,7.4,9.6,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
27,10.4,8.2,3.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
28,16.5,7.2,2.8,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
29,3.6,0.7,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
30,12.0,2.2,5.5,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
31,4.1,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
32,22.0,6.0,9.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
33,6.4,4.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
34,23.2,5.9,9.1,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
35,14.1,4.0,6.4,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
36,4.3,2.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
37,12.3,5.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12",
38,13.5,6.4,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12","1,2,4,5,7,8,9,10,12"
