Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.1,5.4,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
1,16.1,3.2,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
2,8.0,6.3,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
3,19.9,6.9,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
4,17.8,3.7,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
5,19.3,9.3,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
6,6.7,2.1,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
7,21.9,6.4,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
8,22.2,0.1,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
9,14.8,7.1,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
10,13.9,7.0,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
11,19.0,8.3,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
12,5.9,4.0,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
13,9.8,1.4,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
14,6.7,0.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
15,6.3,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
16,10.2,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
17,21.1,9.6,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
18,16.7,7.2,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
19,19.1,8.6,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
20,17.8,7.2,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
21,18.0,6.2,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
22,9.5,3.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
23,2.1,0.9,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
24,17.2,7.4,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,3,4,5,7,8,9,12,13,14,15,16"
