Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,9.7,3.3,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
1,11.0,4.2,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
2,9.8,4.8,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
3,16.3,1.8,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
4,9.1,6.3,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
5,10.5,7.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
6,22.9,9.2,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
7,3.1,1.1,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
8,2.7,2.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
9,14.5,6.1,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
10,15.5,6.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
11,11.6,3.6,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
12,24.0,8.3,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
13,15.2,7.7,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
14,19.9,9.7,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
15,24.0,5.3,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
16,12.1,8.3,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
17,15.5,4.7,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
18,12.2,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
19,12.7,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
20,12.3,7.9,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
21,14.5,5.7,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
22,13.0,7.5,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
23,12.6,2.3,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,5,7,8,11,12,14,15"
