,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,13.2,7.2,9.2,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
1,14.8,3.5,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
2,6.4,2.8,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
3,3.9,5.9,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
4,24.0,9.1,1.1,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
5,18.0,9.2,3.2,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
6,13.5,5.6,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
7,18.3,3.7,8.0,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
8,23.1,2.4,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
9,11.6,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,",
10,23.4,0.4,8.5,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
11,6.6,4.9,4.5,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
12,16.1,2.0,4.4,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
13,13.3,3.8,7.0,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
14,13.2,6.5,4.3,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
15,8.1,1.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,",
16,18.4,4.0,7.1,"1,2,3,4,5,6,7,8,9,10,11,","3,4,5,6,7,8,9,11,"
