,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.1,1.0,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
1,12.3,3.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
2,5.2,0.4,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
3,23.8,3.8,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
4,19.0,2.2,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
5,3.6,7.0,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
6,24.0,8.0,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
7,16.6,5.7,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
8,7.5,0.1,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
9,17.6,3.9,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
10,11.5,2.7,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
11,1.0,0.2,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
12,1.0,1.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
13,10.2,2.2,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
14,8.1,4.4,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
15,6.9,4.2,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
16,16.9,0.4,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
17,1.0,0.4,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
18,16.6,6.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
19,22.6,2.7,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
20,13.8,6.3,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
21,17.2,5.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
22,15.7,7.4,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
23,16.2,4.4,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
24,9.5,9.9,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
25,9.3,5.2,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
26,24.0,8.9,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,"
