,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,1.0,2.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
1,12.3,1.3,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
2,19.4,7.2,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
3,2.4,2.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
4,22.7,2.7,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
5,6.7,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
6,7.6,1.9,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
7,24.0,9.6,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
8,15.5,6.1,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
9,15.4,2.9,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
10,3.9,0.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
11,11.3,0.8,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
12,3.0,2.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
13,17.2,6.6,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
14,10.8,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
15,5.7,2.6,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
16,15.9,1.9,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
17,12.5,6.9,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
18,13.7,4.1,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
19,17.7,9.0,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
20,15.0,7.9,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
21,17.3,7.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
22,20.5,8.9,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
23,3.8,0.5,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
24,1.9,0.5,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
25,3.7,3.1,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
26,20.7,7.0,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
27,10.3,1.6,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
28,12.9,4.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
29,23.3,6.5,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
30,23.4,7.9,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
31,24.0,7.1,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
32,11.5,0.4,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
33,16.0,8.6,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
34,20.9,0.5,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
35,23.6,4.3,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
36,11.6,1.8,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
37,14.2,7.7,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
38,1.0,0.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
39,23.4,7.8,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
40,16.7,6.8,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
41,15.1,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
42,6.7,1.0,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
43,13.4,3.1,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
44,10.4,1.2,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
45,5.9,2.9,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
46,1.0,6.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
47,11.8,5.1,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
48,17.9,0.6,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
49,16.9,6.4,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
50,15.0,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
51,14.7,7.9,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
52,9.8,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
53,8.5,3.3,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,"
