,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,18.3,4.8,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
1,16.7,9.9,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
2,21.1,9.8,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
3,7.0,1.3,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
4,24.0,7.4,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
5,1.4,3.3,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
6,12.1,3.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
7,1.0,6.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
8,21.2,9.4,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
9,16.9,9.8,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
10,1.0,0.9,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
11,15.3,7.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
12,22.3,9.4,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
13,10.1,7.0,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
14,13.7,2.1,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
15,20.3,0.6,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
16,7.9,4.0,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
17,6.9,4.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
18,18.4,3.8,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
19,12.5,8.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
20,6.6,4.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
21,9.5,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
22,18.8,7.7,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
23,5.2,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
24,20.1,4.3,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
25,2.8,4.2,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
26,7.2,9.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
27,16.3,6.7,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
28,13.4,7.8,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
29,21.3,3.0,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
30,11.8,4.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
31,18.6,9.1,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
32,17.0,3.5,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
33,12.2,7.7,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","1,2,3,4,5,6,7,8,9,11,12,13,"
