,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,3.9,3.0,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
1,17.2,2.0,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
2,4.5,3.0,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
3,8.0,0.8,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
4,4.4,0.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
5,1.5,5.9,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
6,1.0,1.1,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
7,13.0,5.6,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
8,12.5,4.4,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
9,11.4,7.0,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
10,22.5,0.1,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
11,22.2,4.0,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,4,6,7,8,9,10,11,12,"
