,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,19.0,8.6,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
1,14.6,4.0,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
2,5.8,5.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
3,14.4,3.2,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
4,10.4,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
5,11.5,7.4,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
6,2.4,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,",
7,5.8,2.6,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
8,4.6,5.3,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
9,13.6,7.9,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
10,14.2,5.2,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
11,1.6,0.9,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
12,17.6,6.7,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
13,8.2,2.4,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
14,23.0,3.3,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
15,22.7,8.0,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,","3,4,5,6,8,9,10,11,12,13,14,15,16,"
