,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,9.6,1.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
1,9.3,6.6,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
2,16.9,5.9,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
3,21.6,8.1,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
4,19.2,2.4,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
5,11.5,6.6,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
6,11.2,0.9,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
7,7.4,7.6,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
8,16.2,2.8,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
9,24.0,5.6,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
10,4.8,8.5,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
11,15.2,8.9,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
12,16.8,1.4,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
13,7.0,3.2,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
14,2.4,6.2,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
15,24.0,9.7,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
16,13.3,0.1,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
17,8.3,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
18,21.0,2.6,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
19,21.5,3.9,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
20,1.7,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
21,12.8,7.8,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
22,18.8,6.7,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
23,21.1,6.2,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
24,10.2,3.9,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
25,13.2,9.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
26,14.7,5.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
27,19.0,9.8,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
28,15.0,5.4,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
29,20.4,7.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
30,16.9,7.7,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
31,19.9,1.7,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
32,14.8,3.8,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
33,24.0,9.4,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,5,6,7,8,9,11,12,"
