Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,9.8,3.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
1,7.8,3.9,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
2,24.0,9.6,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
3,11.5,4.3,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
4,14.2,4.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
5,10.7,7.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
6,17.5,0.3,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
7,14.7,4.6,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
8,3.1,3.2,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
9,1.0,4.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
10,22.9,8.1,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
11,11.2,0.3,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
12,21.1,7.4,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
13,9.9,6.3,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
14,4.6,4.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
15,24.0,1.8,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
16,9.0,6.7,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
17,16.9,6.2,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
18,3.3,1.0,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
19,9.4,5.2,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
20,9.2,7.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
21,13.2,4.6,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
22,11.5,5.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
23,18.1,4.6,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
24,24.0,7.5,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
25,19.9,6.0,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
26,20.5,9.7,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
27,9.4,2.6,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
28,23.3,2.7,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
29,8.5,3.8,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
30,2.8,2.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
31,8.1,2.6,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
32,10.4,8.6,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
33,1.0,6.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
34,14.6,3.5,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
35,5.7,6.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
36,7.6,9.9,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
37,22.8,7.3,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
38,11.6,5.1,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
39,11.5,1.8,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
40,14.5,4.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
41,1.0,1.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
42,1.0,0.3,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
43,13.2,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
44,8.6,0.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
45,5.8,9.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
46,4.8,0.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
47,20.1,8.2,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
48,1.0,4.5,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
49,23.3,8.6,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
50,15.7,3.9,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
51,8.1,5.1,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
52,11.1,0.9,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
53,24.0,9.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
54,5.3,2.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
55,12.5,1.2,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
56,15.4,8.8,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
57,11.8,6.2,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
58,13.6,7.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
59,18.6,7.7,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,4,8,9,10,11,12,13,14,15"
