Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.2,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
1,15.3,4.4,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
2,2.1,8.1,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
3,20.2,3.8,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
4,10.7,3.0,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
5,4.5,6.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
6,11.3,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
7,9.4,1.4,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
8,14.6,9.9,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
9,11.4,6.2,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
10,3.4,7.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
11,12.0,6.3,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
12,20.5,7.9,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
13,11.4,6.6,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
14,13.6,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
15,1.0,4.0,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
16,1.0,1.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
17,15.4,1.7,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
18,14.7,1.5,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
19,21.2,3.3,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
20,21.8,1.6,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
21,7.4,1.3,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
22,20.0,8.6,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
23,10.1,2.3,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
24,16.6,3.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
25,18.5,4.3,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
26,17.4,5.0,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
27,11.9,7.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
28,24.0,8.1,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
29,19.7,9.4,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
30,11.6,1.3,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
31,1.0,3.0,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
32,14.3,5.7,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
33,3.0,3.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
34,24.0,7.1,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
35,20.8,1.0,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
36,14.0,9.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
37,17.7,6.6,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
38,24.0,9.4,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
39,20.7,8.3,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
40,24.0,3.9,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,4,7,9,12,13"
41,6.3,3.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
