,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.8,5.1,5.5,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
1,11.8,7.0,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
2,24.0,9.4,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
3,18.4,9.4,0.0,"1,2,3,4,5,6,7,8,9,10,",
4,10.2,8.7,0.0,"1,2,3,4,5,6,7,8,9,10,",
5,1.0,3.2,2.5,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
6,1.0,1.1,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
7,10.1,3.9,4.3,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
8,10.3,2.1,4.3,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
9,20.2,7.1,8.8,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
10,13.9,7.0,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
11,4.9,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,",
12,15.5,1.6,8.3,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
13,13.3,7.6,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
14,14.9,5.0,8.5,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
15,13.7,1.4,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
16,1.0,1.8,2.3,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
17,15.6,4.2,5.6,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
18,11.1,1.3,7.6,"1,2,3,4,5,6,7,8,9,10,","1,2,3,5,6,7,8,"
19,5.0,3.0,0.0,"1,2,3,4,5,6,7,8,9,10,",
