,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.0,4.4,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
1,19.7,7.1,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
2,4.2,2.4,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
3,6.2,4.4,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
4,18.3,2.3,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
5,21.6,3.9,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
6,13.9,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
7,17.4,3.8,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
8,13.7,4.9,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
9,21.9,6.9,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
10,20.4,8.9,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
11,19.3,9.4,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
12,20.8,8.7,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
13,10.9,1.1,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
14,24.0,7.2,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
15,4.1,2.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
16,7.9,2.0,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
17,11.5,0.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
18,10.5,0.3,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
19,14.7,6.9,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
20,24.0,7.1,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
21,10.9,1.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
22,20.3,8.5,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
23,8.4,1.2,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
24,9.8,6.9,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
25,15.4,6.1,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
26,16.2,1.5,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
27,21.0,9.4,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
28,8.2,2.8,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
29,1.0,0.1,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
30,11.1,3.0,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
31,12.0,8.9,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
32,6.1,0.5,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
33,16.8,5.9,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
34,8.8,0.3,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
35,15.0,8.6,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
36,13.4,5.2,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,7,9,11,12,14,"
37,11.6,6.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
