,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,24.0,9.4,8.3,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
1,12.5,3.3,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
2,22.5,6.5,8.5,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
3,8.5,3.4,5.5,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
4,12.9,5.9,3.3,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
5,16.3,9.9,0.5,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
6,15.2,3.5,3.7,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
7,21.7,7.5,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
8,24.0,6.0,9.7,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
9,9.1,2.5,1.5,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
10,6.4,4.4,4.5,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
11,17.7,0.8,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
12,24.0,6.9,7.4,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
13,20.9,4.3,5.7,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
14,9.4,4.5,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,7,8,9,"
15,3.9,4.6,0.0,"1,2,3,4,5,6,7,8,9,10,",
