Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,10.3,1.8,8.2,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
1,13.9,4.5,9.7,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
2,16.0,2.0,6.4,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
3,12.0,3.5,4.2,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
4,10.0,0.6,7.4,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
5,24.0,9.1,8.5,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
6,19.1,9.2,0.0,"1,2,3,4,5,6,7,8",
7,13.9,7.5,1.6,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
8,1.0,0.9,6.800000000000001,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
9,17.4,5.2,7.1,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
10,8.3,2.8,1.5,"1,2,3,4,5,6,7,8","1,2,3,4,6,7"
11,17.2,1.9,0.0,"1,2,3,4,5,6,7,8",
