,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,13.0,0.9,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
1,14.2,9.6,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
2,20.4,9.2,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
3,6.9,4.0,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
4,14.5,1.7,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
5,13.4,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
6,13.5,2.2,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
7,6.3,4.0,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
8,2.5,0.5,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
9,17.2,6.2,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
10,21.3,6.1,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
11,14.6,5.4,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
12,14.6,5.0,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
13,19.2,8.4,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
14,4.8,3.2,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
15,15.9,7.8,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
16,17.1,9.2,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
17,1.0,1.8,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,9,10,12,13,14,15,"
18,10.3,2.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
