,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,8.9,2.9,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
1,17.5,2.0,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
2,16.9,5.5,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
3,9.4,3.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
4,4.6,2.3,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
5,7.2,3.4,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
6,4.8,2.2,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
7,12.5,7.2,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
8,9.9,2.7,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
9,16.5,0.5,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
10,19.3,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
11,15.5,8.4,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
12,8.9,9.8,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
13,16.9,4.7,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
14,24.0,8.2,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
15,15.8,5.6,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
16,17.2,1.1,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,8,9,10,11,12,14,15,17,18,"
