,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.0,8.6,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
1,10.3,0.1,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
2,15.0,3.1,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
3,17.6,8.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
4,15.1,6.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
5,15.1,3.3,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
6,15.2,8.8,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
7,1.0,1.5,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
8,21.7,7.8,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
9,2.7,0.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
10,23.3,9.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
11,1.0,1.0,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,19,"
