Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,12.7,4.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
1,19.7,2.3,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
2,6.5,6.0,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
3,21.0,7.3,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
4,12.3,1.8,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
5,23.5,9.5,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
6,19.0,8.1,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
7,17.7,5.5,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
8,8.3,1.8,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
9,3.4,2.7,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
10,11.2,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
11,1.4,0.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
12,19.0,9.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
13,21.0,1.4,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
14,21.2,5.9,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
15,18.8,7.8,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
16,1.0,3.3,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
17,18.7,3.6,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
18,18.0,3.9,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
19,23.5,7.6,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
20,8.2,4.5,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
21,18.6,2.5,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
22,1.0,1.5,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
23,17.7,2.0,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
24,8.8,3.4,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
25,16.5,5.8,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
26,16.3,6.0,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
27,16.1,7.8,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
28,17.6,3.0,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
29,10.5,1.3,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
30,4.0,7.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
31,19.9,9.3,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
32,18.7,9.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
33,16.1,6.7,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
34,20.4,8.9,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
35,13.9,9.1,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,4,8,10,11,12,14,15"
36,12.0,4.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",
