,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.0,4.7,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
1,23.1,6.9,8.1,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
2,8.7,2.7,0.2999999999999998,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
3,4.8,1.8,0.0,"1,2,3,4,5,6,7,8,9,10,",
4,6.2,4.3,0.0,"1,2,3,4,5,6,7,8,9,10,",
5,15.1,2.4,4.6,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
6,16.8,5.9,3.2,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
7,12.6,4.9,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
8,2.6,4.8,0.0,"1,2,3,4,5,6,7,8,9,10,",
9,16.3,3.0,4.7,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
10,10.9,7.8,0.0,"1,2,3,4,5,6,7,8,9,10,",
11,12.7,7.6,0.0,"1,2,3,4,5,6,7,8,9,10,",
12,6.0,3.8,1.9,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
13,13.9,1.7,8.6,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
14,10.6,9.5,2.0,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
15,15.2,9.0,4.3,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
16,21.7,5.6,5.1,"1,2,3,4,5,6,7,8,9,10,","1,2,3,4,5,6,7,8,9,10,"
