Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.0,7.0,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
1,17.9,8.1,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
2,13.6,8.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
3,12.5,2.4,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
4,19.8,8.6,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
5,24.0,7.7,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
6,16.1,1.7,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
7,12.7,7.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
8,21.9,9.8,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
9,24.0,9.0,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
10,20.4,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
11,19.2,2.6,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
12,14.5,0.3,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
13,1.0,0.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
14,17.4,9.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
15,7.8,0.2,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
16,14.8,2.2,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
17,14.3,7.1,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
18,9.8,0.4,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
19,16.8,3.8,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
20,6.3,8.4,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
21,13.3,7.0,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
22,17.7,7.3,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
23,15.4,5.2,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
24,14.6,3.1,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
25,3.7,2.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
26,19.2,3.6,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
27,16.6,2.6,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
28,6.2,2.8,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
29,17.4,0.5,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
30,11.2,7.4,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
31,5.5,1.8,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
32,1.0,1.5,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
33,6.0,5.7,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
34,22.9,9.7,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
35,12.5,0.5,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
36,5.4,3.7,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
37,17.8,8.6,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
38,15.1,8.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
39,12.5,2.2,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
40,9.6,5.2,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
41,18.3,1.5,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
42,3.7,1.7,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
43,21.9,5.1,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
44,1.0,4.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
45,6.6,6.3,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
46,19.2,2.8,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","3,5,6,8,9,11,12,13"
