,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.1,3.0,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
1,1.9,1.8,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
2,13.1,9.1,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
3,9.6,2.1,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
4,11.3,1.5,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
5,3.9,2.6,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
6,1.0,0.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
7,17.6,2.0,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
8,14.9,4.6,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
9,9.0,1.5,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
10,24.0,9.1,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
11,20.9,4.7,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
12,17.4,4.0,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
13,15.5,4.9,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
14,14.2,3.2,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
15,7.6,8.4,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
16,18.9,8.2,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
17,2.9,2.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,",
18,24.0,7.5,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,2,4,5,6,7,11,12,13,15,17,18,"
