,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.2,4.5,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
1,8.2,4.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
2,1.2,0.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
3,21.7,8.5,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
4,24.0,4.9,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
5,14.0,1.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
6,17.8,7.2,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
7,1.0,3.2,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
8,24.0,5.3,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
9,13.2,1.3,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
10,1.0,2.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
11,5.3,2.6,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
12,10.9,6.6,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
13,11.0,6.9,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
14,9.2,1.4,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
15,9.3,3.5,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
16,1.0,2.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
17,24.0,9.7,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
18,19.6,8.1,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
19,8.9,3.8,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
20,8.0,3.2,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
21,17.3,4.9,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
22,19.6,7.8,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
23,22.7,9.2,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
24,12.6,9.2,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,6,7,8,9,10,12,13,14,15,17,"
