,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.3,3.7,0.0,"1,2,3,4,5,6,7,8,9,",
1,16.8,3.9,6.1,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
2,2.8,0.9,0.0,"1,2,3,4,5,6,7,8,9,",
3,22.5,9.0,6.199999999999999,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
4,9.4,5.4,1.1,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
5,18.0,5.8,3.2,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
6,12.0,2.9,3.4000000000000004,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
7,10.6,0.5,1.2000000000000002,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
8,15.9,1.9,8.4,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
9,9.4,8.5,2.9000000000000004,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
10,11.2,3.8,5.1,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
11,15.7,9.0,3.2,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
12,14.4,5.9,0.6000000000000001,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
13,9.4,0.5,9.7,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
14,11.7,2.5,0.0,"1,2,3,4,5,6,7,8,9,",
15,21.8,2.2,9.4,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
16,13.1,6.3,0.0,"1,2,3,4,5,6,7,8,9,",
17,8.9,4.3,0.0,"1,2,3,4,5,6,7,8,9,",
18,1.0,7.0,1.9,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
19,15.9,1.9,7.300000000000001,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
20,12.1,3.5,5.1,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
21,16.0,5.5,8.5,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
22,14.9,1.6,3.5999999999999996,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
23,11.2,6.4,2.0,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
24,11.2,6.1,2.4000000000000004,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
25,16.6,5.7,6.300000000000001,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
26,12.1,6.4,4.5,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
27,11.5,8.4,0.0,"1,2,3,4,5,6,7,8,9,",
28,13.5,5.4,6.1,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
29,6.8,4.5,9.8,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
30,24.0,7.6,7.4,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
31,20.5,1.3,9.8,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,8,9,"
