Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.5,6.1,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
1,12.8,9.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
2,15.1,3.0,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
3,19.2,7.1,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
4,11.1,7.3,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
5,14.6,2.5,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
6,24.0,9.7,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
7,8.7,6.5,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
8,2.6,0.6,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
9,10.9,1.8,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
10,9.1,1.0,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
11,11.9,9.2,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
12,4.1,1.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
13,21.7,9.7,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
14,24.0,6.5,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
15,22.6,7.7,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
16,17.9,8.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
17,10.3,6.5,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
18,3.1,5.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
19,21.0,6.7,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
20,12.4,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
21,17.8,7.8,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
22,12.4,3.1,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
23,15.9,9.1,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
24,14.4,1.7,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
25,11.1,5.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
26,22.7,9.3,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
27,3.8,3.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
28,10.7,2.6,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
29,2.4,5.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
30,22.1,1.7,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
31,17.8,8.6,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
32,10.8,2.5,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
33,5.4,0.2,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
34,24.0,8.6,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
35,4.6,0.5,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
36,1.0,0.4,0.10000000000000009,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
37,11.4,3.6,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
38,16.8,0.6,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,3,4,5,6,8,12,14"
