,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,8.2,4.6,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
1,16.1,7.4,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
2,6.2,0.8,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
3,3.4,1.0,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
4,11.4,7.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
5,1.0,5.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
6,6.3,2.8,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
7,1.0,6.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
8,14.2,2.8,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
9,18.1,1.7,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
10,6.1,2.5,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
11,18.5,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
12,10.8,1.5,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
13,24.0,8.9,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
14,17.8,1.1,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
15,18.7,8.2,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
16,5.1,4.8,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
17,24.0,6.8,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
18,6.9,5.5,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
19,11.2,8.7,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
20,16.9,2.4,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
21,18.1,5.6,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
22,24.0,9.6,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
23,5.3,3.3,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
24,6.0,4.8,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
25,14.0,3.3,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
26,24.0,7.5,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
27,13.4,1.2,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
28,13.9,1.5,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
29,15.0,0.6,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
30,16.2,8.0,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
31,19.2,6.1,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
32,18.3,8.5,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
33,18.2,5.3,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
34,10.5,2.3,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
35,10.2,1.7,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
36,1.0,4.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
37,15.1,5.9,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
38,9.0,1.4,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
39,24.0,8.9,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,4,6,7,8,10,11,12,13,15,16,17,"
