,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,5.7,0.7,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
1,17.2,4.5,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
2,14.8,7.0,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
3,18.5,2.8,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
4,1.0,0.1,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
5,6.2,3.4,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
6,13.9,5.7,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
7,17.6,9.1,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
8,13.5,0.5,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
9,17.2,7.2,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
10,19.0,3.5,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
11,20.9,5.5,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
12,24.0,6.7,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
13,11.6,4.1,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
14,24.0,7.0,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,","1,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,"
