,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,14.8,2.0,7.5,"1,2,3,4,5,","2,4,5,"
1,11.4,6.6,0.0,"1,2,3,4,5,",
2,24.0,8.0,9.2,"1,2,3,4,5,","2,4,5,"
3,12.3,9.7,1.0,"1,2,3,4,5,","2,4,5,"
4,17.8,8.4,4.7,"1,2,3,4,5,","2,4,5,"
5,10.9,0.1,4.4,"1,2,3,4,5,","2,4,5,"
6,18.1,0.7,8.2,"1,2,3,4,5,","2,4,5,"
7,7.6,6.4,0.0,"1,2,3,4,5,",
8,14.9,4.7,2.0999999999999996,"1,2,3,4,5,","2,4,5,"
9,5.3,5.2,0.7000000000000002,"1,2,3,4,5,","2,4,5,"
10,16.5,5.6,5.7,"1,2,3,4,5,","2,4,5,"
11,14.9,5.1,3.0999999999999996,"1,2,3,4,5,","2,4,5,"
12,12.9,9.2,0.10000000000000009,"1,2,3,4,5,","2,4,5,"
13,15.1,8.4,0.0,"1,2,3,4,5,",
