,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,8.2,4.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
1,24.0,8.7,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
2,9.7,3.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
3,13.1,3.9,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
4,24.0,9.6,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
5,23.4,5.2,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
6,15.2,9.9,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
7,5.8,3.4,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
8,7.8,6.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
9,11.6,9.5,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
10,12.7,7.8,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
11,18.2,6.1,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
12,9.2,2.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
13,18.7,3.7,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
14,19.5,4.7,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
15,8.0,6.0,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,4,5,6,8,9,10,11,12,13,15,16,"
16,1.0,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
