,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,4.4,4.3,0.0,"1,2,3,4,5,6,7,8,",
1,13.9,3.4,7.9,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
2,12.4,9.8,2.5999999999999996,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
3,16.8,9.8,6.1,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
4,18.5,6.9,4.2,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
5,15.4,9.8,1.5,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
6,15.1,0.2,4.2,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
7,8.1,2.5,4.3,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
8,10.3,9.6,0.0,"1,2,3,4,5,6,7,8,",
9,17.2,8.1,3.3,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
10,5.1,6.5,0.0,"1,2,3,4,5,6,7,8,",
11,14.7,2.3,6.300000000000001,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
12,18.2,0.1,6.800000000000001,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
13,17.7,9.2,3.5,"1,2,3,4,5,6,7,8,","2,3,4,5,6,7,8,"
