,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,18.2,1.6,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
1,10.7,1.1,4.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
2,3.3,2.6,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
3,11.9,6.5,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
4,19.2,5.1,1.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
5,13.0,7.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
6,17.7,5.4,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
7,9.6,4.1,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
8,13.8,8.9,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
9,12.6,2.0,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
10,19.3,1.9,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
11,5.2,3.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,",
12,14.6,6.1,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
13,2.1,1.1,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
14,16.9,9.3,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
15,14.7,6.4,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
16,15.2,0.1,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
17,6.2,3.7,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
18,14.1,8.1,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
19,24.0,5.2,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
20,10.7,9.4,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
21,21.4,4.7,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
22,22.7,7.6,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
23,12.5,6.7,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
24,1.0,1.2,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
25,2.4,3.0,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
26,10.6,6.7,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
27,11.3,0.9,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
28,17.7,6.1,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
29,12.5,1.7,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
30,5.9,3.0,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
31,6.8,6.0,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
32,14.8,5.4,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
33,5.1,3.1,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
34,16.2,0.5,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
35,16.3,6.4,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
36,15.1,7.8,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
37,13.4,1.1,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,","2,4,5,6,8,9,11,12,13,"
