,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,13.8,6.0,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
1,5.6,2.5,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
2,16.7,4.9,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
3,7.9,6.5,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
4,21.2,6.6,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
5,7.6,5.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
6,10.4,1.1,8.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
7,5.7,9.7,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
8,7.5,1.8,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
9,14.9,4.1,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
10,16.2,3.4,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
11,7.8,4.5,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
12,21.3,6.9,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
13,16.0,1.1,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
14,1.0,3.8,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
15,22.4,8.7,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
16,24.0,5.3,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
17,18.5,5.8,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
18,12.3,8.3,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
19,22.8,8.7,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,","1,2,3,4,5,6,9,10,11,12,13,14,"
20,1.0,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,",
