,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,13.1,3.8,5.4,"1,2,3,4,5,6,","2,3,4,5,6,"
1,12.7,0.9,4.7,"1,2,3,4,5,6,","2,3,4,5,6,"
2,18.1,5.1,3.7,"1,2,3,4,5,6,","2,3,4,5,6,"
3,4.7,0.2,0.6000000000000001,"1,2,3,4,5,6,","2,3,4,5,6,"
4,10.7,8.9,0.0,"1,2,3,4,5,6,",
5,22.9,6.6,7.300000000000001,"1,2,3,4,5,6,","2,3,4,5,6,"
6,24.0,9.0,9.8,"1,2,3,4,5,6,","2,3,4,5,6,"
7,3.3,1.0,1.5,"1,2,3,4,5,6,","2,3,4,5,6,"
8,21.6,7.6,4.0,"1,2,3,4,5,6,","2,3,4,5,6,"
9,14.7,1.1,7.1,"1,2,3,4,5,6,","2,3,4,5,6,"
10,6.6,2.4,0.0,"1,2,3,4,5,6,",
11,8.3,4.7,0.0,"1,2,3,4,5,6,",
12,7.6,9.5,0.0,"1,2,3,4,5,6,",
13,7.1,1.0,2.7,"1,2,3,4,5,6,","2,3,4,5,6,"
14,18.5,9.5,0.7999999999999998,"1,2,3,4,5,6,","2,3,4,5,6,"
15,12.5,1.4,4.1,"1,2,3,4,5,6,","2,3,4,5,6,"
16,11.8,8.8,4.1,"1,2,3,4,5,6,","2,3,4,5,6,"
17,16.1,1.3,5.5,"1,2,3,4,5,6,","2,3,4,5,6,"
18,10.4,5.7,0.0,"1,2,3,4,5,6,",
19,16.1,2.0,8.2,"1,2,3,4,5,6,","2,3,4,5,6,"
20,7.1,6.9,4.1,"1,2,3,4,5,6,","2,3,4,5,6,"
21,12.6,3.7,4.6,"1,2,3,4,5,6,","2,3,4,5,6,"
22,16.2,3.1,4.9,"1,2,3,4,5,6,","2,3,4,5,6,"
23,7.7,4.9,3.5,"1,2,3,4,5,6,","2,3,4,5,6,"
24,9.0,2.9,3.2,"1,2,3,4,5,6,","2,3,4,5,6,"
