,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.8,5.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
1,14.9,3.5,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
2,13.4,7.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
3,6.2,1.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
4,8.1,4.2,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
5,10.5,6.1,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
6,9.0,1.5,0.5,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
7,24.0,7.0,8.9,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
8,17.5,8.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,",
9,24.0,7.6,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
10,24.0,6.0,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
11,14.0,8.0,0.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,","1,2,3,4,6,7,8,9,11,12,"
