,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.7,7.7,9.5,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
1,16.8,9.5,6.199999999999999,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
2,16.0,3.4,4.5,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
3,15.5,4.0,7.6,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
4,10.0,5.5,1.7000000000000002,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
5,7.3,8.6,0.0,"1,2,3,4,5,6,7,8,",
6,5.8,8.6,0.0,"1,2,3,4,5,6,7,8,",
7,22.7,8.5,9.6,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
8,1.5,1.0,0.20000000000000018,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
9,13.3,8.1,2.0,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
10,12.1,0.9,3.3,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
11,12.4,3.7,5.7,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
12,11.4,9.9,4.5,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
13,19.9,7.4,8.7,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
14,8.4,8.4,0.0,"1,2,3,4,5,6,7,8,",
15,8.9,6.8,0.2999999999999998,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
16,14.6,8.1,5.1,"1,2,3,4,5,6,7,8,","1,2,4,5,6,7,8,"
