,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,7.6,4.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
1,14.0,0.3,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
2,11.0,2.7,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
3,17.0,2.8,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
4,14.1,8.8,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
5,11.9,6.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
6,17.6,3.0,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
7,6.9,6.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
8,9.4,8.9,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
9,23.7,5.6,9.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
10,10.7,4.4,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
11,9.4,1.7,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
12,9.6,7.2,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
13,16.0,8.0,3.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
14,14.0,4.7,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
15,6.2,4.1,2.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
16,2.5,5.5,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
17,16.7,7.3,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
18,9.3,9.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
19,13.4,4.7,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
20,20.7,3.6,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
21,19.7,9.1,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
22,7.5,6.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
23,10.3,8.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
24,8.6,1.9,5.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
25,9.7,5.0,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
26,16.4,0.2,5.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
27,19.2,8.1,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
28,10.9,8.1,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
29,19.2,1.4,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
30,23.3,8.6,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
31,4.4,5.4,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
32,6.6,4.1,5.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
33,16.4,5.1,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
34,18.8,8.3,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
35,1.0,1.8,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
36,14.2,5.3,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
37,20.1,9.3,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
38,22.9,7.5,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
39,19.5,9.2,0.8999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
40,17.5,6.7,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
41,15.8,8.8,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
42,10.8,4.6,2.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
43,20.6,2.7,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
44,12.1,0.8,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
45,11.1,8.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
46,9.7,8.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
47,23.0,5.6,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
48,2.4,7.8,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
49,13.9,5.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
50,13.3,3.9,5.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
51,13.3,4.2,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
52,7.8,2.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
53,13.1,6.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
54,19.6,7.9,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
55,7.3,0.6,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
56,5.8,0.8,1.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
57,20.4,6.1,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
58,24.0,7.9,6.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
59,18.9,7.6,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
60,9.4,9.7,0.6000000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,8,9,10,11,14,15,17,"
