,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.4,2.1,5.3,"1,2,3,","1,2,3,"
1,24.0,7.9,8.5,"1,2,3,","1,2,3,"
2,6.9,2.7,2.2,"1,2,3,","1,2,3,"
3,10.6,3.3,2.0999999999999996,"1,2,3,","1,2,3,"
4,9.5,5.2,3.5,"1,2,3,","1,2,3,"
5,12.2,1.0,4.6,"1,2,3,","1,2,3,"
6,22.4,7.6,6.5,"1,2,3,","1,2,3,"
7,3.1,3.8,0.0,"1,2,3,",
8,7.7,6.7,0.0,"1,2,3,",
9,22.4,8.8,8.6,"1,2,3,","1,2,3,"
10,6.3,0.2,2.5999999999999996,"1,2,3,","1,2,3,"
11,16.4,6.5,1.6,"1,2,3,","1,2,3,"
12,4.2,2.1,0.7999999999999998,"1,2,3,","1,2,3,"
