Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.8,6.8,0.5,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
1,17.7,6.7,8.6,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
2,7.4,4.1,0.0,"1,2,3,4,5,6,7,8",
3,9.3,1.0,8.9,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
4,6.2,2.8,2.5,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
5,10.9,3.4,4.9,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
6,6.7,3.9,1.0,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
7,24.0,8.3,7.199999999999999,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
8,10.6,5.6,0.0,"1,2,3,4,5,6,7,8",
9,22.3,5.2,9.7,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
10,6.7,0.3,1.4,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
11,15.0,2.3,6.0,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
12,8.3,1.7,3.9000000000000004,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
13,15.5,7.1,5.5,"1,2,3,4,5,6,7,8","1,2,3,5,6,7,8"
