Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,5.8,0.5,1.7000000000000002,"1,2,3,4,5,6,7,8","1,3,4,5,6"
1,4.7,6.9,2.5,"1,2,3,4,5,6,7,8","1,3,4,5,6"
2,14.1,2.5,4.8,"1,2,3,4,5,6,7,8","1,3,4,5,6"
3,11.2,8.8,0.6000000000000001,"1,2,3,4,5,6,7,8","1,3,4,5,6"
4,9.7,3.1,2.2,"1,2,3,4,5,6,7,8","1,3,4,5,6"
5,21.7,4.6,9.6,"1,2,3,4,5,6,7,8","1,3,4,5,6"
6,10.2,3.4,5.7,"1,2,3,4,5,6,7,8","1,3,4,5,6"
7,15.2,4.1,5.0,"1,2,3,4,5,6,7,8","1,3,4,5,6"
8,16.3,7.8,8.9,"1,2,3,4,5,6,7,8","1,3,4,5,6"
9,15.9,9.1,2.4000000000000004,"1,2,3,4,5,6,7,8","1,3,4,5,6"
10,12.6,6.8,0.0,"1,2,3,4,5,6,7,8",
11,10.9,8.7,1.1,"1,2,3,4,5,6,7,8","1,3,4,5,6"
