,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.8,2.1,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
1,14.7,1.7,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
2,15.3,5.7,2.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
3,15.1,8.7,7.300000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
4,16.4,6.5,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
5,8.1,0.6,3.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
6,24.0,4.0,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
7,20.1,6.9,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
8,1.0,0.8,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
9,16.0,7.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
10,22.7,6.6,9.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
11,18.4,9.8,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
12,23.6,8.1,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
13,1.7,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
14,8.1,5.1,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","2,4,5,6,7,8,9,10,11,12,13,15,16,17,"
