,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.9,4.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
1,20.1,9.5,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
2,14.0,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
3,11.6,5.9,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
4,1.0,0.1,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
5,16.2,4.3,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
6,14.9,5.5,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
7,14.1,3.3,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
8,10.0,2.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
9,14.2,5.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
10,1.0,0.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,",
11,16.4,8.9,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
12,14.2,1.8,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
13,6.3,3.1,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,","1,2,3,4,5,6,7,8,10,11,12,13,15,16,18,19,"
