Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,5.8,2.8,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
1,24.0,7.1,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
2,18.3,3.7,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
3,12.9,2.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
4,16.1,1.9,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
5,7.1,1.9,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
6,12.1,5.1,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
7,14.5,8.4,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
8,15.1,1.5,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
9,9.9,2.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
10,21.0,6.1,5.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
11,15.2,5.3,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
12,20.4,7.2,3.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
13,4.0,5.9,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
14,14.9,0.7,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
15,19.5,8.3,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
16,13.7,9.2,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
17,12.9,7.6,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
18,14.3,9.0,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
19,20.1,9.9,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
20,7.0,6.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
21,1.0,3.4,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
22,7.1,0.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
23,13.6,5.4,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
24,24.0,9.1,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
25,10.5,6.7,3.2,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
26,18.5,9.7,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
27,19.9,1.2,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
28,21.4,5.8,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
29,22.8,8.3,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
30,16.6,5.2,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
31,12.5,8.1,3.4000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
32,16.4,5.6,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
33,17.1,8.2,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
34,5.7,0.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
35,9.0,1.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
36,24.0,9.6,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
37,18.9,6.3,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
38,1.0,0.5,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
39,11.7,2.5,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
40,19.8,8.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
41,24.0,7.2,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,8,9,10,11,12,13"
