Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,17.1,3.3,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
1,24.0,7.9,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
2,1.0,1.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
3,19.1,6.3,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
4,15.1,4.7,3.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
5,20.5,9.1,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
6,14.5,1.9,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
7,9.6,4.1,5.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
8,15.9,7.2,2.0999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
9,24.0,9.1,7.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
10,23.7,9.1,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
11,8.4,3.7,5.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
12,1.7,1.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",
13,24.0,7.5,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
14,8.4,4.6,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
15,11.5,6.5,4.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
16,10.8,5.0,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,2,3,5,7,8,9,10,11,12,14,17,18"
