Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.8,7.2,6.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
1,7.7,1.5,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
2,23.6,9.8,9.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
3,22.2,8.8,1.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
4,21.5,9.7,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
5,19.5,6.3,7.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
6,17.1,9.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
7,13.4,2.1,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
8,11.1,0.5,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
9,13.7,3.5,1.7999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
10,8.2,8.5,1.2999999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
11,22.0,6.8,8.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
12,1.0,4.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
13,12.6,8.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",
14,19.8,9.5,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","3,5,6,7,8,9,10,12,13,14"
