Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,10.1,1.9,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
1,7.2,2.4,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
2,20.5,8.8,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
3,5.6,1.1,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
4,8.0,5.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",
5,22.2,8.6,4.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
6,15.5,1.5,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
7,12.9,1.0,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
8,7.9,4.1,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
9,6.5,2.7,2.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
10,15.7,6.0,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
11,20.8,7.3,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
12,22.6,5.2,9.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
13,20.1,2.8,4.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,14,15,16"
