,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,22.8,9.7,9.5,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
1,24.0,8.3,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
2,20.0,8.2,6.9,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
3,8.9,2.5,0.0,"1,2,3,4,5,6,7,8,9,10,",
4,11.9,4.1,5.2,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
5,13.7,7.4,3.0,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
6,1.0,4.8,0.0,"1,2,3,4,5,6,7,8,9,10,",
7,15.2,1.5,8.4,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
8,24.0,8.2,8.5,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
9,14.9,4.0,8.4,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
10,10.4,0.1,7.9,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
11,18.9,1.9,4.7,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
12,14.5,3.7,0.0,"1,2,3,4,5,6,7,8,9,10,",
13,11.8,3.7,4.0,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
14,22.9,7.3,4.6,"1,2,3,4,5,6,7,8,9,10,","1,2,4,5,6,8,10,"
