,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,1.0,1.0,0.0,"1,2,3,4,5,6,7,8,9,",
1,5.0,0.8,9.2,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
2,24.0,8.3,9.8,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
3,8.6,4.9,1.6,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
4,16.9,6.9,2.5999999999999996,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
5,17.7,4.8,4.1,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
6,12.3,2.1,2.4000000000000004,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
7,1.7,1.6,0.0,"1,2,3,4,5,6,7,8,9,",
8,2.5,0.8,0.0,"1,2,3,4,5,6,7,8,9,",
9,22.1,8.9,8.7,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
10,14.3,6.7,0.0,"1,2,3,4,5,6,7,8,9,",
11,24.0,6.5,9.0,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
12,1.0,0.4,3.0,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
13,15.4,6.8,4.0,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
14,15.3,5.8,3.5,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
15,2.6,2.4,3.7,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
16,16.9,1.3,5.3,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
17,2.6,2.5,7.0,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
18,24.0,7.2,8.4,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
19,19.5,4.3,8.6,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
20,18.2,5.3,8.0,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
21,8.3,1.7,4.9,"1,2,3,4,5,6,7,8,9,","1,2,3,4,5,6,7,9,"
