Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,11.8,6.0,0.0,"1,2,3,4,5,6,7,8",
1,13.7,2.0,5.8,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
2,15.0,2.8,1.5,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
3,20.5,9.6,7.4,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
4,1.0,1.4,5.1,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
5,17.2,7.7,0.0,"1,2,3,4,5,6,7,8",
6,15.5,7.5,2.9000000000000004,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
7,10.4,5.8,0.0,"1,2,3,4,5,6,7,8",
8,16.0,3.9,4.6,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
9,23.0,5.8,6.4,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
10,15.0,1.5,9.4,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
11,21.6,7.3,4.1,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
12,11.7,0.3,5.5,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
13,11.2,0.5,9.9,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
14,11.9,9.2,0.0,"1,2,3,4,5,6,7,8",
15,10.4,4.2,0.20000000000000018,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
16,7.0,1.5,5.6,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
17,6.8,0.3,0.0,"1,2,3,4,5,6,7,8",
18,14.2,3.5,6.0,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
19,16.4,0.7,9.7,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
20,20.5,9.4,0.0,"1,2,3,4,5,6,7,8",
21,6.7,2.4,0.0,"1,2,3,4,5,6,7,8",
22,10.3,3.1,3.5,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
23,19.2,7.8,6.9,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
24,13.8,8.0,2.4000000000000004,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
25,6.3,0.4,1.9,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
26,19.0,0.3,8.2,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
27,12.0,9.9,1.0,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
28,9.6,0.9,8.3,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
29,23.8,6.8,6.0,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
30,10.4,8.3,1.1,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
31,24.0,8.8,9.9,"1,2,3,4,5,6,7,8","1,2,3,5,6,8"
32,6.2,6.0,0.0,"1,2,3,4,5,6,7,8",
