Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,20.1,3.9,4.6,"1,2,3,4,5,6,7,8","1,5,6,8"
1,14.8,5.8,6.4,"1,2,3,4,5,6,7,8","1,5,6,8"
2,5.9,1.5,9.4,"1,2,3,4,5,6,7,8","1,5,6,8"
3,21.7,7.3,4.1,"1,2,3,4,5,6,7,8","1,5,6,8"
4,9.9,0.3,5.5,"1,2,3,4,5,6,7,8","1,5,6,8"
5,15.9,0.5,9.9,"1,2,3,4,5,6,7,8","1,5,6,8"
6,16.9,9.2,0.0,"1,2,3,4,5,6,7,8",
7,13.6,4.2,0.20000000000000018,"1,2,3,4,5,6,7,8","1,5,6,8"
8,10.4,1.5,5.6,"1,2,3,4,5,6,7,8","1,5,6,8"
9,8.2,0.3,0.0,"1,2,3,4,5,6,7,8",
10,16.2,3.5,6.0,"1,2,3,4,5,6,7,8","1,5,6,8"
11,11.2,0.7,9.7,"1,2,3,4,5,6,7,8","1,5,6,8"
12,12.1,9.4,0.0,"1,2,3,4,5,6,7,8",
13,8.0,2.4,0.0,"1,2,3,4,5,6,7,8",
14,6.4,3.1,3.5,"1,2,3,4,5,6,7,8","1,5,6,8"
15,24.0,7.8,6.9,"1,2,3,4,5,6,7,8","1,5,6,8"
16,15.3,8.0,2.4000000000000004,"1,2,3,4,5,6,7,8","1,5,6,8"
17,6.7,0.4,1.9,"1,2,3,4,5,6,7,8","1,5,6,8"
18,19.4,0.3,8.2,"1,2,3,4,5,6,7,8","1,5,6,8"
19,16.9,9.9,1.0,"1,2,3,4,5,6,7,8","1,5,6,8"
20,13.4,0.9,8.3,"1,2,3,4,5,6,7,8","1,5,6,8"
21,16.9,6.8,6.0,"1,2,3,4,5,6,7,8","1,5,6,8"
22,12.6,8.3,1.1,"1,2,3,4,5,6,7,8","1,5,6,8"
23,24.0,8.8,9.9,"1,2,3,4,5,6,7,8","1,5,6,8"
24,16.0,6.0,0.0,"1,2,3,4,5,6,7,8",
25,1.9,1.1,1.4,"1,2,3,4,5,6,7,8","1,5,6,8"
26,9.8,7.9,1.5,"1,2,3,4,5,6,7,8","1,5,6,8"
27,20.2,3.6,6.199999999999999,"1,2,3,4,5,6,7,8","1,5,6,8"
28,19.1,9.5,7.1,"1,2,3,4,5,6,7,8","1,5,6,8"
29,17.1,7.2,4.5,"1,2,3,4,5,6,7,8","1,5,6,8"
30,1.0,0.2,0.7999999999999998,"1,2,3,4,5,6,7,8","1,5,6,8"
31,2.2,5.0,2.2,"1,2,3,4,5,6,7,8","1,5,6,8"
32,4.3,0.3,0.7999999999999998,"1,2,3,4,5,6,7,8","1,5,6,8"
