,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,16.7,1.8,1.6,"1,2,3,4,5,6,","1,2,3,4,5,6,"
1,19.9,7.9,8.5,"1,2,3,4,5,6,","1,2,3,4,5,6,"
2,8.1,1.4,6.9,"1,2,3,4,5,6,","1,2,3,4,5,6,"
3,10.4,1.0,4.1,"1,2,3,4,5,6,","1,2,3,4,5,6,"
4,20.4,5.6,7.800000000000001,"1,2,3,4,5,6,","1,2,3,4,5,6,"
5,24.0,9.9,6.199999999999999,"1,2,3,4,5,6,","1,2,3,4,5,6,"
6,16.2,5.0,4.3,"1,2,3,4,5,6,","1,2,3,4,5,6,"
7,12.3,4.0,5.2,"1,2,3,4,5,6,","1,2,3,4,5,6,"
8,24.0,8.1,4.2,"1,2,3,4,5,6,","1,2,3,4,5,6,"
9,9.7,3.1,2.4000000000000004,"1,2,3,4,5,6,","1,2,3,4,5,6,"
10,18.9,6.9,6.9,"1,2,3,4,5,6,","1,2,3,4,5,6,"
11,24.0,8.3,9.2,"1,2,3,4,5,6,","1,2,3,4,5,6,"
12,4.8,4.5,0.0,"1,2,3,4,5,6,",
13,17.1,2.8,2.0,"1,2,3,4,5,6,","1,2,3,4,5,6,"
14,24.0,7.9,7.6,"1,2,3,4,5,6,","1,2,3,4,5,6,"
15,10.5,4.3,9.5,"1,2,3,4,5,6,","1,2,3,4,5,6,"
16,6.7,0.8,2.5,"1,2,3,4,5,6,","1,2,3,4,5,6,"
