,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,13.3,4.2,6.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
1,17.4,6.5,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
2,17.0,7.1,8.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
3,24.0,8.3,9.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
4,4.0,2.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
5,1.0,3.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
6,13.1,4.3,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
7,14.6,7.0,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
8,18.4,8.9,8.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
9,18.9,5.7,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
10,21.3,5.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
11,19.6,4.1,7.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
12,15.6,5.3,1.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
13,13.6,2.6,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
14,7.2,7.7,7.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
15,9.9,0.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
16,8.8,9.8,3.5999999999999996,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
17,1.0,2.0,1.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
18,14.7,5.4,6.699999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
19,21.6,8.9,1.2000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
20,11.9,2.7,9.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
21,7.8,1.8,5.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
22,7.7,6.0,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
23,17.9,6.5,8.2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
24,7.9,3.0,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
25,22.3,4.0,8.7,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
26,15.2,6.9,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
27,2.2,1.1,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
28,10.5,7.8,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,",
29,23.6,9.1,3.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
30,3.9,2.8,3.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
31,4.1,0.7,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,","1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,"
