Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,15.7,7.9,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
1,19.5,2.3,9.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
2,19.0,6.9,0.3999999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
3,8.9,3.4,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
4,15.8,2.4,6.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
5,3.8,2.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
6,18.7,7.2,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
7,7.3,0.8,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
8,12.2,7.0,6.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
9,24.0,9.0,5.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
10,19.3,3.4,8.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
11,14.3,5.2,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
12,1.8,4.4,1.5,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
13,13.2,9.1,2.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
14,13.3,7.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
15,15.5,8.2,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
16,13.5,6.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
17,1.0,2.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
18,11.4,4.8,4.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,2,5,8,9,10,11,12,13,14,15,16"
19,5.2,0.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
20,1.0,1.6,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",
