Job ID,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,3.8,1.4,3.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
1,2.6,0.5,1.9,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
2,19.9,1.7,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
3,17.5,8.2,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
4,12.5,8.3,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
5,24.0,7.1,7.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
6,4.8,9.0,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
7,23.6,8.9,4.1,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
8,12.6,8.2,0.7000000000000002,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
9,13.8,4.4,2.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
10,9.7,7.9,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13",
11,24.0,9.3,7.199999999999999,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
12,11.5,4.9,6.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
13,12.7,6.5,2.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
14,16.0,0.4,7.4,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
15,1.0,0.9,0.20000000000000018,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
16,16.6,3.6,8.0,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
17,8.5,5.1,4.6,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
18,15.0,3.2,9.3,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
19,24.0,8.8,7.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
20,17.7,1.8,5.7,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
21,12.5,1.5,4.5,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
22,9.7,2.0,2.9000000000000004,"1,2,3,4,5,6,7,8,9,10,11,12,13","2,3,4,5,6,7,8,10,11,12"
