,Due Time,Stage-1 Processing Time,Stage-2 Processing Time,Stage-1 Machines,Stage-2 Machines
0,24.0,7.5,8.6,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
1,7.7,4.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
2,5.0,0.2,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
3,16.3,4.7,6.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
4,13.1,8.1,7.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
5,22.2,5.9,9.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
6,2.2,1.5,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
7,14.5,5.1,2.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
8,11.9,4.7,6.800000000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
9,18.3,5.7,9.9,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
10,21.0,4.5,6.1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
11,14.2,8.0,4.4,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
12,18.9,7.9,4.8,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,","1,2,3,4,5,6,7,8,9,10,12,14,15,"
13,5.1,1.7,0.0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,",
